iso_code,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
STP,Sao Tome and Principe,21-05-20,1145.277,0,36.503,0,,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9
STP,Sao Tome and Principe,22-05-20,1145.277,0,36.503,0,,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9
STP,Sao Tome and Principe,23-05-20,1145.277,0,36.503,0,,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9
STP,Sao Tome and Principe,24-05-20,1327.791,182.514,36.503,0,,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9
STP,Sao Tome and Principe,25-05-20,1364.294,36.503,41.066,4.563,,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,,,41.34,2.9
SUR,Suriname,15-03-20,1.705,1.705,0,0,33.33,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,21-03-20,1.705,0,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,22-03-20,8.523,6.819,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,23-03-20,8.523,0,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,24-03-20,10.228,1.705,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,25-03-20,13.637,3.409,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,26-03-20,13.637,0,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,27-03-20,13.637,0,0,0,52.78,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,28-03-20,13.637,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,29-03-20,13.637,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,30-03-20,13.637,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,31-03-20,13.637,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,01-04-20,17.046,3.409,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,02-04-20,17.046,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,03-04-20,17.046,0,0,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,04-04-20,17.046,0,1.705,1.705,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,05-04-20,17.046,0,1.705,0,71.3,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,06-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,07-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,08-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,09-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,10-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,11-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,12-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,13-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,14-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,15-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,16-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,17-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,18-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,19-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,20-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,21-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,22-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,23-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,24-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,25-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,26-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,27-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,28-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,29-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,30-04-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,01-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,02-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,03-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,04-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,05-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,06-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,07-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,08-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,09-05-20,17.046,0,1.705,0,82.41,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,10-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,11-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,12-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,13-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,14-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,15-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,16-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,17-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,18-05-20,17.046,0,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,19-05-20,18.751,1.705,1.705,0,79.63,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,20-05-20,18.751,0,1.705,0,74.07,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,21-05-20,18.751,0,1.705,0,74.07,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,22-05-20,18.751,0,1.705,0,,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,23-05-20,18.751,0,1.705,0,,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,24-05-20,18.751,0,1.705,0,,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SUR,Suriname,25-05-20,18.751,0,1.705,0,,586634,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1
SVK,Slovakia,07-03-20,0.183,0.183,0,0,16.67,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,08-03-20,0.549,0.366,0,0,16.67,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,09-03-20,0.916,0.366,0,0,22.22,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,11-03-20,1.282,0.366,0,0,37.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,12-03-20,1.832,0.549,0,0,49.07,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,13-03-20,3.846,2.015,0,0,62.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,14-03-20,5.495,1.648,0,0,67.59,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,15-03-20,8.059,2.564,0,0,67.59,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,16-03-20,11.173,3.114,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,17-03-20,15.386,4.213,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,18-03-20,17.767,2.381,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,19-03-20,19.598,1.832,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,20-03-20,22.529,2.931,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,21-03-20,25.093,2.564,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,22-03-20,32.603,7.51,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,23-03-20,33.885,1.282,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,24-03-20,34.984,1.099,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,25-03-20,37.365,2.381,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,26-03-20,39.563,2.198,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,27-03-20,41.395,1.832,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,28-03-20,54.033,12.638,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,29-03-20,54.033,0,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,30-03-20,61.542,7.51,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,31-03-20,61.542,0,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,01-04-20,66.488,4.945,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,02-04-20,73.265,6.777,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,03-04-20,78.027,4.762,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,04-04-20,82.423,4.396,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,05-04-20,86.269,3.846,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,06-04-20,88.834,2.564,0,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,07-04-20,97.809,8.975,0.366,0.366,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,08-04-20,106.417,8.609,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,09-04-20,124.917,18.499,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,10-04-20,128.397,3.48,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,11-04-20,130.961,2.564,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,12-04-20,133.342,2.381,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,13-04-20,135.906,2.564,0.366,0,87.04,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,14-04-20,140.852,4.945,0.366,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,15-04-20,152.94,12.089,0.366,0,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,16-04-20,158.069,5.129,1.099,0.733,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,17-04-20,178.949,20.88,1.465,0.366,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,18-04-20,192.137,13.188,1.648,0.183,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,19-04-20,199.464,7.326,2.015,0.366,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,20-04-20,212.651,13.188,2.198,0.183,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,21-04-20,214.849,2.198,2.381,0.183,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,22-04-20,219.611,4.762,2.564,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,23-04-20,227.854,8.242,2.564,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,24-04-20,242.69,14.836,2.747,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,25-04-20,249.101,6.411,3.114,0.366,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,26-04-20,251.482,2.381,3.114,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,27-04-20,252.581,1.099,3.297,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,28-04-20,252.947,0.366,3.297,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,29-04-20,253.496,0.549,3.663,0.366,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,30-04-20,254.779,1.282,4.03,0.366,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,01-05-20,255.694,0.916,4.213,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,02-05-20,256.977,1.282,4.213,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,03-05-20,257.709,0.733,4.396,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,04-05-20,257.892,0.183,4.396,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,05-05-20,258.808,0.916,4.579,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,06-05-20,260.273,1.465,4.579,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,07-05-20,261.739,1.465,4.579,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,08-05-20,264.669,2.931,4.762,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,09-05-20,266.501,1.832,4.762,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,10-05-20,266.501,0,4.762,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,11-05-20,266.867,0.366,4.762,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,12-05-20,266.867,0,4.762,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,13-05-20,268.333,1.465,4.945,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,14-05-20,269.065,0.733,4.945,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,15-05-20,270.531,1.465,4.945,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,16-05-20,271.08,0.549,4.945,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,17-05-20,273.461,2.381,5.129,0.183,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,18-05-20,273.644,0.183,5.129,0,73.15,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,19-05-20,273.827,0.183,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,20-05-20,273.827,0,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,21-05-20,274.011,0.183,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,22-05-20,275.11,1.099,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,23-05-20,275.293,0.183,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,24-05-20,275.476,0.183,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVK,Slovakia,25-05-20,276.392,0.916,5.129,0,,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
SVN,Slovenia,05-03-20,0.481,0.481,0,0,11.11,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,06-03-20,2.886,2.405,0,0,11.11,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,07-03-20,4.329,1.443,0,0,16.67,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,08-03-20,5.772,1.443,0,0,16.67,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,09-03-20,7.696,1.924,0,0,16.67,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,11-03-20,14.912,7.215,0,0,25,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,12-03-20,27.418,12.506,0,0,25,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,13-03-20,46.178,18.76,0,0,25,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,14-03-20,67.823,21.646,0,0,28.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,15-03-20,87.064,19.241,0,0,28.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,16-03-20,105.343,18.279,0,0,50.93,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,17-03-20,121.697,16.355,0,0,50.93,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,18-03-20,132.279,10.582,0.481,0.481,50.93,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,19-03-20,137.571,5.291,0.481,0,67.59,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,20-03-20,153.444,15.874,0.481,0,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,21-03-20,164.027,10.582,0.481,0,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,22-03-20,184.229,20.203,0.481,0,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,23-03-20,199.141,14.912,0.481,0,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,24-03-20,212.609,13.468,0.481,0,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
SVN,Slovenia,25-03-20,230.888,18.279,1.443,0.962,78.7,2078932,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5
